Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
101689,Italy,"The blend is 50% Sangiovese with Merlot, Syrah and Alicante, and the final result is that of richness, plushness and all around berry intensity. The fade is soft, slightly sweet and driven by easy berry flavors. Would make a fabulous companion to pasta and meat roast type dishes.",Mirus,87,25.0,Tuscany,Maremma,,,,Mocali 2007 Mirus  (Maremma),Red Blend,Mocali
49980,US,"This boasts appealing tropical fruit flavors that have been generously oaked. The honey quality lends smoothness and a round mellowness, and the finish is quite dry. It shows a softness some may fault, but this is ultimately delicious, and it will be a great accompaniment to rich shellfish.",Estate,90,28.0,California,Oak Knoll District,Napa,,,Monticello Vineyards 2010 Estate Chardonnay (Oak Knoll District),Chardonnay,Monticello Vineyards
65593,France,"From the top range produced at the estate, this rich wine is kept refreshing by the acidity. Peach and pineapple fruits balance with a squeeze of lemon giving the wine a light touch. There is a tangy, orange zest accent in the crisp aftertaste.",L´Excellence,92,45.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Saint-Maur 2014 L´Excellence White (Côtes de Provence),Provence white blend,Château Saint-Maur
83490,US,"A lovely Cabernet. Shows the softness and herbaceousness that mark Alexander Valley Cabs, but in a good way, with a streak of red cherries, tobacco and sandalwood. Fine now with a good steak.",,88,25.0,California,Alexander Valley,Sonoma,,,Courtney Benham 2008 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Courtney Benham
74140,US,"This is a flamboyant wine made in the oaky style. It's opulent in pineapple, golden mango and pear flavors, with a coating of sweet oak. The richness is brightened by tart acidity. Drink this flashy wine now, with the richest fare you can.",Estate,90,28.0,California,Santa Lucia Highlands,Central Coast,,,McIntyre Vineyards 2010 Estate Chardonnay (Santa Lucia Highlands),Chardonnay,McIntyre Vineyards
109581,France,"From the light 2012 vintage, this is a bright and fruity wine with red cherries and soft tannins. Intense acidity gives the wine a fresh, crisp character. Drink now.",,85,17.0,Beaujolais,Régnié,,Roger Voss,@vossroger,Château de Pizay 2012  Régnié,Gamay,Château de Pizay
72802,US,"The dried herb, currant and woodspice aromas provide intrigue. Flavors offer a mouthful of fruit with balance, intensity and length that convinces.",House of Independent Producers Bacchus Vineyard,89,17.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Hedges Family Estate NV House of Independent Producers Bacchus Vineyard Merlot (Columbia Valley (WA)),Merlot,Hedges Family Estate
85507,France,"A soft wine, generously proportioned and with ripe peach and apricot fruits. Floral, perfumed, picking up in its texture the chalk soil of the vineyard, it has a fine structure as well as rich fruits and cutting acidity. Drink from 2015.",En Pierrelet,90,,Burgundy,Mercurey,,Roger Voss,@vossroger,Domaines Devillard 2011 En Pierrelet  (Mercurey),Chardonnay,Domaines Devillard
88538,France,"Very dense and extracted, this wine has bitter chocolate as well as dark plum-skin flavors. It is hard-edged, demanding time to escape the dominating clutches of toasty wood. The firmness continues to the finish.",,85,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Riberon 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Riberon
24329,US,"Rugged in texture and jammy-sweet in berry fruit, this is a simple, hearty Cabernet. It's completely average in quality, which makes the price excessive.",,85,35.0,California,California,California Other,,,Punch 2008 Cabernet Sauvignon (California),Cabernet Sauvignon,Punch
128869,US,"From a mix of vineyards in the Chehalem Mountains, this is a pleasant but simple wine with a mix of green apple and tart pear fruit flavors. It will benefit from chilling, which will bring out more of the peppery highlights and crisp acids.",,86,13.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Kings Ridge 2007 Pinot Gris (Oregon),Pinot Gris,Kings Ridge
77675,Chile,"This is a ripe wine with prune, raisin, coconut and cedar-sawdust aromas. Dense in the mouth, with giant tannins, this dry-farmed bear features sun-baked, slightly stewed flavors of berry fruits along with minty oak. A hard-driving finish is woody and tannic. Drink through 2018.",Dry Farming,88,16.0,Cauquenes Valley,,,Michael Schachner,@wineschach,Santa Carolina 2010 Dry Farming Carignan (Cauquenes Valley),Carignan,Santa Carolina
72854,France,"Raspberry fruits and juicy acidity are allied to a softly tannic structure to give a ripe while fresh wine. It's fruity but with a firm, dry core that gives the potential to age 2016–2017.",Domaine des Emois,86,30.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Joseph Mellot 2012 Domaine des Emois  (Sancerre),Pinot Noir,Joseph Mellot
26840,Italy,"The wine leads off with aromas of mint, spearmint, espresso, oak and red berries. The palate shows cherry, coffee, cooking spices and espresso alongside drying wood tannins. It lacks the fruit richness and structure that one expects from Brunello.",,87,50.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Brunelli Martoccia 2009  Brunello di Montalcino,Sangiovese,Brunelli Martoccia
59014,France,"This cuvée is based on the 2014 vintage, with 40% reserve wine added for richness and maturity. It delivers intense red fruit along with equally intense acidity. With the dry crispness that's a hallmark of the producer, it's balanced, and bright, with a mineral texture.",Insouciance Brut Rosé,91,50.0,Champagne,Champagne,,Roger Voss,@vossroger,Huré Frères NV Insouciance Brut Rosé  (Champagne),Champagne Blend,Huré Frères
27101,Argentina,"If you're looking for a pedestrian but true sparkling wine for under $10, this Chenin Blanc-based bubbly from Argentina is solid, a touch yeasty and dry. It tastes much like a Loire Valley sparkler, with baked apple, apricot and peach pit flavors. On the negative side, it's fairly foamy across the tongue and doesn't have a top-grade mouthfeel.",South Extrême Extra Brut,84,8.0,Other,Argentina,,Michael Schachner,@wineschach,Cave Extrême NV South Extrême Extra Brut Sparkling (Argentina),Sparkling Blend,Cave Extrême
115112,France,"This biodynamic estate produces some very fine wines, expressive of their soil types. This still-young wine from volcanic rock is ripe while also intensely structured. It has the potential for great fruitiness while keeping this structure. Drink from 2018.",Orthogneiss Sur Lie,92,24.0,Loire Valley,Muscadet Sèvre et Maine,,Roger Voss,@vossroger,Domaine de l'Ecu 2016 Orthogneiss Sur Lie  (Muscadet Sèvre et Maine),Melon,Domaine de l'Ecu
106145,US,"Although slightly off dry, it retains excellent tension and minerality. Pear, peach and pineapple fruit flavors combine in an elegant and long-lasting wine.",,90,15.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Samson 2012 Riesling (Yakima Valley),Riesling,Samson
125455,Austria,"Elderberry and black cherry have a lovely tinge of iron oxide. Edges of tart, dark berries creep in, too. This is balanced and full of shimmering, intriguing fruit with layers of earth and minerality. An aromatic joy, beautiful already but with the potential to become even better 2017–2018.",,93,45.0,Leithaberg,,,Anne Krebiehl MW,@AnneInVino,Nittnaus Anita und Hans 2012 Blaufränkisch (Leithaberg),Blaufränkisch,Nittnaus Anita und Hans
41134,France,"There's a forward warm and spicy character to this dark, brooding wine, with notes of brambly berry and plum that are accented by hits of cocoa, violet and lavender. The creamy, medium-weight palate boasts soft but structured tannins and a crushed satin texture, with hints of leather and bittersweet chocolate that linger on the close.",Château de Villemajou Grand Vin,90,45.0,Languedoc-Roussillon,Corbières-Boutenac,,Lauren Buzzeo,@laurbuzz,Gérard Bertrand 2012 Château de Villemajou Grand Vin Red (Corbières-Boutenac),Rhône-style Red Blend,Gérard Bertrand
56685,US,"This is an impressive wine at the price and production level, a great go-to for multiple occasions. It delivers earthy, candied strawberry around a light, bright core, remaining soft and smooth in texture and intensity, finishing with a tease of milk chocolate.",,91,25.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,La Crema 2013 Pinot Noir (Sonoma Coast),Pinot Noir,La Crema
6245,Germany,"Still stark and taut, this dry, delicately framed Riesling has beauty within its subtleties. Hints of lemon, lime, honey and blossom flutter on the palate against a backdrop of steely minerals and piercing acidity. It's subdued in its elegance, but should become more profound by holding until 2020–2022 for maturation.",Juffer Trocken GG,90,42.0,Mosel,,,Anna Lee C. Iijima,,Fritz Haag 2013 Juffer Trocken GG Riesling (Mosel),Riesling,Fritz Haag
11987,US,"Mouthfilling and slightly jammy, this blend of 35% Syrah, 25% Primitivo, 20% Cabernet Sauvignon and 20% Cabernet Franc is showing its age. Hints of smoky, savory fruit and earth just barely linger on.",Sierra Legend Estate Grown and Bottled,85,35.0,California,Shenandoah Valley (CA),Sierra Foothills,Virginie Boone,@vboone,Di Arie 2009 Sierra Legend Estate Grown and Bottled Red (Shenandoah Valley (CA)),Red Blend,Di Arie
23706,US,"Aged in 45% new French oak, aromas of cocoa, vanilla and barrel spice are at the fore followed by full-bodied but still tart raspberry and cranberry flavors. It brings a bit of heat along with it.",Elephant Mountain Vineyards,87,34.0,Washington,Rattlesnake Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Maryhill 2014 Elephant Mountain Vineyards Sangiovese (Rattlesnake Hills),Sangiovese,Maryhill
35964,US,"With its excellent concentration of pure fruit power, this is like taking your mouth through a 100 yard dash of raspberry, blueberry and black cherry fruit, right down the heart of the throat. Along the way you find a tight wrapping of rock and espresso, but it's the snappy, sappy fruit that really shines here. Great length.",Morrison Lane,93,45.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,K Vintners 2008 Morrison Lane Syrah (Walla Walla Valley (WA)),Syrah,K Vintners
74664,US,"Dried lemon rind, ripe apple blossom and lime-soaked honeydew aromas show on the nose of this bottling from the team behind Villa San-Juliette. It's simple on the palate, with very drinkable flavors of tangerine juice and caramelized almonds.",,87,14.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Fat Monk 2013 Chardonnay (Central Coast),Chardonnay,Fat Monk
81432,US,"While this Cab is a little thin, it feels nice and tasty in the mouth. It offers ripe flavors of cherries, currants and plums that finish spicy and warm in liqueur heat.",,85,20.0,California,Dry Creek Valley,Sonoma,,,Daglia Canyon 2012 Cabernet Sauvignon (Dry Creek Valley),Cabernet Sauvignon,Daglia Canyon
32708,Portugal,"Firmly tannic, this young, wood-aged wine is dark and brooding. It has a dense texture and the potential of ripe black fruits and powerful tannins. With a fine future ahead of it, the wine needs to age. Drink from 2018.",,90,45.0,Alentejano,,,Roger Voss,@vossroger,Cortes de Cima 2013 Trincadeira (Alentejano),Trincadeira,Cortes de Cima
118725,France,"A lively, fresh wine that gives joy, with its delicious sweet red fruits. It fills the mouth with freshness, as well as showing some tense tannins. The aftertaste continues this vibrant theme, with sweet acidity and ripe fruit.",Les Suchots Premier Cru,92,100.0,Burgundy,Vosne-Romanée,,Roger Voss,@vossroger,Maison Champy 2006 Les Suchots Premier Cru  (Vosne-Romanée),Pinot Noir,Maison Champy
16298,France,"This smoky wine has firm tannins and a tough core. The juicy fruit is taking its time to develop, although it will give the wine density and ripe berries in time. The vineyard, created in the early 1980s is now at peak maturity. Drink from 2017.",,87,18.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château Lacombe Noaillac 2012  Médoc,Bordeaux-style Red Blend,Château Lacombe Noaillac
12091,Bulgaria,"Ripe red-cherry and sweet pastry notes are fragrant on this bright, easy-drinking Pinot Noir. On the finish, hints of smoke and ash add savory tones that would be pleasant alongside duck- or pork-based dishes.",Veni Vidi Vici,86,9.0,Thracian Valley,,,Anna Lee C. Iijima,,Vini 2011 Veni Vidi Vici Pinot Noir (Thracian Valley),Pinot Noir,Vini
73798,Spain,"Waxy aromas of baked apple and spices come in front of a full-bodied palate supported by citric acidity. Flavors of orange and nectarine are honeyed, while the finish starts out big then stumbles on the backside. Drink this Macabeo-led blend now.",Saó Blanc,87,25.0,Catalonia,Costers del Segre,,Michael Schachner,@wineschach,Mas Blanch I Jové 2011 Saó Blanc Macabeo (Costers del Segre),Macabeo,Mas Blanch I Jové
60381,Chile,"The nose is slightly creamy due to overt oak, and it's also somewhat disjointed, what with both bold berry fruit and a strong whiff of wet dog. In the mouth, things quickly turn grapey, and then that overt fruitiness morphs into cherry and espresso. Meanwhile, bursting acidity throughout keeps it lively and fresh. Best Buy.",Reserve Terrarum,86,10.0,Maipo Valley,,,Michael Schachner,@wineschach,Morandé 2002 Reserve Terrarum Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Morandé
33030,US,"Doesn't seem to have much, if any, oak on it, but it doesn't matter, because the underlying wine is so good, at such a nice price. Crisp and steely, it shows rich flavors of pineapples, apricots, tangerines and pears.",L de Lyeth,87,13.0,California,Sonoma County,Sonoma,,,Lyeth 2008 L de Lyeth Chardonnay (Sonoma County),Chardonnay,Lyeth
91158,US,"This is a pretty impressive wine being offered for an almost unheard-of price, the fruit sourced largely from Russian River Valley and the Sonoma Coast. Cardamom and cinnamon figure in, with a lightness of body and high-toned strawberry and cherry belying an underlying richness that'll satisfy.",Olema,88,20.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Amici 2014 Olema Pinot Noir (Sonoma County),Pinot Noir,Amici
